CCode,DATETIME_START_OUTPUTROW,DATETIME_END_OUTPUTROW,StateAbb,StateName,year,irst,milex,milper,pec,tpop,upop,cinc
552,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,ZIM,Zimbabwe,1981,691,407009,74,7886,3492,570,0.067
740,1944-Jan-01 00:00:00,1945-Jan-01 00:00:00,JPN,Japan,1944,5914,17227328,4325,61792,74433,21842,0.0670793
640,1823-Jan-01 00:00:00,1824-Jan-01 00:00:00,TUR,Turkey,1823,0,-9,206,1,27429,854,0.0671646
2,1851-Jan-01 00:00:00,1852-Jan-01 00:00:00,USA,United States of America,1851,420,3525,21,9438,24086,1273,0.0677073
220,1913-Jan-01 00:00:00,1914-Jan-01 00:00:00,FRN,France,1913,4687,66706,632,64844,39770,5908,0.0680457
411,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,EQG,Equatorial Guinea,1977,0,-9,2,127,7914,1792,0.0682
300,1914-Jan-01 00:00:00,1915-Jan-01 00:00:00,AUH,Austria-Hungary,1914,2162,1042000,839,32416,52594,4405,0.0682371
750,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,IND,India,2003,31779,15508000,1325,1228856,1068065,180679,0.0685117
987,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,FSM,Federated States of Micronesia,1998,0,0,0,0,20275,1991,0.0685727
220,1932-Jan-01 00:00:00,1933-Jan-01 00:00:00,FRN,France,1932,5638,543528,422,78905,41860,6471,0.0689378
750,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,IND,India,2001,27291,14167000,1263,1131282,1034931,172410,0.0691222
750,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,IND,India,2002,28814,13749000,1298,1177886,1051258,176496,0.0693087
220,1906-Jan-01 00:00:00,1907-Jan-01 00:00:00,FRN,France,1906,2451,45662,635,51568,39270,5471,0.0694171
56,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,SLU,St. Lucia,2000,0,0,0,34,7809,1661,0.06949
750,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,IND,India,2004,32626,19821000,1325,1304036,1084757,184961,0.0699603
160,1987-Jan-01 00:00:00,1988-Jan-01 00:00:00,ARG,Argentina,1987,3463,1220000,118,82843,3570,100,0.07
160,1993-Jan-01 00:00:00,1994-Jan-01 00:00:00,ARG,Argentina,1993,2886,2700000,65,86533,3780,104,0.07
305,1971-Jan-01 00:00:00,1972-Jan-01 00:00:00,AUS,Austria,1971,3960,172276,60,26335,1213,0,0.07
355,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,BUL,Bulgaria,1991,1615,1790000,107,62934,4086,0,0.07
816,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,DRV,Vietnam,1988,82,2540000,1250,14890,23697,1390,0.07
130,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,ECU,Ecuador,1991,20,260920,53,12428,3437,0,0.07
130,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,ECU,Ecuador,2005,84,593000,46,18296,3940,109,0.07
90,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,GUA,Guatemala,1980,0,109090,21,4534,0,0,0.07
666,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,ISR,Israel,1981,120,5815043,201,11355,28052,853,0.07
501,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,KEN,Kenya,1988,0,275420,20,13750,7436,590,0.07
501,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,KEN,Kenya,1996,20,216000,24,11436,1950,385,0.07
690,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,KUW,Kuwait,1980,0,1334054,12,45021,25237,7123,0.07
690,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,KUW,Kuwait,1984,0,1638765,15,49802,27947,7725,0.07
775,2001-Jan-01 00:00:00,2002-Jan-01 00:00:00,MYA,Myanmar,2001,25,1088000,344,17450,9780,619,0.07
475,1986-Jan-01 00:00:00,1987-Jan-01 00:00:00,NIG,Nigeria,1986,200,673040,138,64354,3266,0,0.07
698,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,OMA,Oman,1994,0,2063000,35,15184,2042,102,0.07
235,1972-Jan-01 00:00:00,1973-Jan-01 00:00:00,POR,Portugal,1972,431,594054,255,9104,2680,0,0.07
731,1983-Jan-01 00:00:00,1984-Jan-01 00:00:00,PRK,North Korea,1983,6100,1915982,784,56754,8063,156,0.07
731,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,PRK,North Korea,1999,300,2100000,1000,29057,10119,393,0.07
732,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,ROK,South Korea,1982,16566,4350065,601,71732,26658,757,0.07
225,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,SWZ,Switzerland,1991,955,3800000,22,29136,48226,18502,0.07
52,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,TRI,Trinidad and Tobago,2003,903,55000,3,29578,0,0,0.07
255,1932-Jan-01 00:00:00,1933-Jan-01 00:00:00,GMY,Germany,1932,5771,149553,114,135613,64911,19762,0.0700437
220,1909-Jan-01 00:00:00,1910-Jan-01 00:00:00,FRN,France,1909,3039,47412,641,56672,39430,5654,0.0700629
255,1931-Jan-01 00:00:00,1932-Jan-01 00:00:00,GMY,Germany,1931,8291,146845,114,150606,64631,19595,0.0701132
300,1855-Jan-01 00:00:00,1856-Jan-01 00:00:00,AUH,Austria-Hungary,1855,276,17078,427,1334,37102,958,0.0701292
300,1846-Jan-01 00:00:00,1847-Jan-01 00:00:00,AUH,Austria-Hungary,1846,181,5882,318,829,36156,769,0.0702033
220,1904-Jan-01 00:00:00,1905-Jan-01 00:00:00,FRN,France,1904,2096,38956,596,47614,39190,5422,0.0702541
255,1867-Jan-01 00:00:00,1868-Jan-01 00:00:00,GMY,Germany,1867,1034,6433,219,25987,30457,1309,0.0703193
220,1907-Jan-01 00:00:00,1908-Jan-01 00:00:00,FRN,France,1907,2767,44152,619,55089,39270,5531,0.0703614
220,1910-Jan-01 00:00:00,1911-Jan-01 00:00:00,FRN,France,1910,3413,49539,652,57047,39540,5716,0.0704682
200,1949-Jan-01 00:00:00,1950-Jan-01 00:00:00,UKG,United Kingdom,1949,15803,3137333,770,237129,50324,18907,0.0707876
55,1979-Jan-01 00:00:00,1980-Jan-01 00:00:00,GRN,Grenada,1979,0,-9,0,3,2590,336,0.070876
403,1996-Jan-01 00:00:00,1997-Jan-01 00:00:00,STP,Sao Tome and Principe,1996,0,1000,1,3,5621,506,0.070876
92,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,SAL,El Salvador,1981,0,116000,23,2941,11460,312,0.071
625,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,SUD,Sudan,2000,0,581000,104,9232,4474,0,0.071
702,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,TAJ,Tajikistan,2003,0,150000,6,4955,1967,0,0.071
750,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,IND,India,2005,38083,21726000,1325,1375306,1101318,189234,0.0712212
220,1911-Jan-01 00:00:00,1912-Jan-01 00:00:00,FRN,France,1911,3837,55441,638,59364,39620,5780,0.0713195
300,1847-Jan-01 00:00:00,1848-Jan-01 00:00:00,AUH,Austria-Hungary,1847,196,6278,317,787,36245,777,0.0714462
517,1992-Jan-01 00:00:00,1993-Jan-01 00:00:00,RWA,Rwanda,1992,0,112490,30,986,47389,4932,0.0715
220,1902-Jan-01 00:00:00,1903-Jan-01 00:00:00,FRN,France,1902,1568,40335,610,44335,39050,5373,0.0717419
2,1852-Jan-01 00:00:00,1853-Jan-01 00:00:00,USA,United States of America,1852,508,4226,21,10270,24911,1380,0.0718738
94,1973-Jan-01 00:00:00,1974-Jan-01 00:00:00,COS,Costa Rica,1973,0,8033,2,1669,1120,0,0.072
41,1970-Jan-01 00:00:00,1971-Jan-01 00:00:00,HAI,Haiti,1970,0,7160,12,1162,12237,183,0.072
600,1983-Jan-01 00:00:00,1984-Jan-01 00:00:00,MOR,Morocco,1983,6,1097862,135,8578,2103,0,0.072
652,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,SYR,Syria,1974,0,450588,130,3296,9920,441,0.072
255,1920-Jan-01 00:00:00,1921-Jan-01 00:00:00,GMY,Germany,1920,9278,79025,114,138844,61694,15381,0.0720215
591,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,SEY,Seychelles,2007,0,11000,0,32,2313,230,0.07223
220,1912-Jan-01 00:00:00,1913-Jan-01 00:00:00,FRN,France,1912,4429,61367,642,60034,39670,5843,0.0722322
220,1908-Jan-01 00:00:00,1909-Jan-01 00:00:00,FRN,France,1908,2723,45054,619,55496,39370,5592,0.0722516
300,1840-Jan-01 00:00:00,1841-Jan-01 00:00:00,AUH,Austria-Hungary,1840,124,5574,267,500,35611,729,0.0723354
57,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,SVG,St. Vincent and the Grenadines,1988,0,3074,0,10,0,0,0.07247
2,1850-Jan-01 00:00:00,1851-Jan-01 00:00:00,USA,United States of America,1850,572,4302,21,7607,23261,1174,0.0724712
750,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,IND,India,2006,49450,22428000,1325,1471438,1117734,193605,0.0724929
220,1903-Jan-01 00:00:00,1904-Jan-01 00:00:00,FRN,France,1903,1840,39552,614,48796,39120,5398,0.072877
220,1901-Jan-01 00:00:00,1902-Jan-01 00:00:00,FRN,France,1901,1425,41993,603,47064,38980,5350,0.0730278
2,1849-Jan-01 00:00:00,1850-Jan-01 00:00:00,USA,United States of America,1849,660,3558,23,6976,22631,1081,0.0730965
300,1845-Jan-01 00:00:00,1846-Jan-01 00:00:00,AUH,Austria-Hungary,1845,166,5272,319,689,36067,762,0.073204
750,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,IND,India,2007,53080,26513000,1316,1573433,1134023,198077,0.0734437
365,1863-Jan-01 00:00:00,1864-Jan-01 00:00:00,RUS,Russia,1863,279,26385,812,400,74300,1193,0.073884
255,1930-Jan-01 00:00:00,1931-Jan-01 00:00:00,GMY,Germany,1930,12536,162783,114,179814,64294,19429,0.0739178
540,1985-Jan-01 00:00:00,1986-Jan-01 00:00:00,ANG,Angola,1985,10,983690,66,9970,341,0,0.074
93,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,NIC,Nicaragua,1977,0,41275,6,2457,138397,38898,0.074
200,1935-Jan-01 00:00:00,1936-Jan-01 00:00:00,UKG,United Kingdom,1935,10017,646350,321,206553,46869,18199,0.0740275
2,1854-Jan-01 00:00:00,1855-Jan-01 00:00:00,USA,United States of America,1854,668,5765,21,13632,26561,1623,0.0742004
220,1900-Jan-01 00:00:00,1901-Jan-01 00:00:00,FRN,France,1900,1565,40569,621,48650,38940,5233,0.0747144
220,1914-Jan-01 00:00:00,1915-Jan-01 00:00:00,FRN,France,1914,2802,1235000,789,45084,33220,5906,0.0747499
420,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,GAM,Gambia,1999,0,16000,1,169,2799,250,0.0748
484,1973-Jan-01 00:00:00,1974-Jan-01 00:00:00,CON,Congo,1973,0,19443,7,1008,5691,594,0.075
484,1983-Jan-01 00:00:00,1984-Jan-01 00:00:00,CON,Congo,1983,0,69008,11,1656,6045,778,0.075
481,1982-Jan-01 00:00:00,1983-Jan-01 00:00:00,GAB,Gabon,1982,0,78662,7,5407,18403,2691,0.075
452,1971-Jan-01 00:00:00,1972-Jan-01 00:00:00,GHA,Ghana,1971,0,41513,35,7449,1950,385,0.075
572,1993-Jan-01 00:00:00,1994-Jan-01 00:00:00,SWA,Swaziland,1993,0,20000,3,558,11982,0,0.0753
200,1948-Jan-01 00:00:00,1949-Jan-01 00:00:00,UKG,United Kingdom,1948,15116,3438984,847,233072,50026,18852,0.075426
220,1940-Jan-01 00:00:00,1941-Jan-01 00:00:00,FRN,France,1940,4413,5707762,5000,56951,41000,6422,0.0758349
300,1857-Jan-01 00:00:00,1858-Jan-01 00:00:00,AUH,Austria-Hungary,1857,331,11607,427,1839,37340,1014,0.075959
2,1855-Jan-01 00:00:00,1856-Jan-01 00:00:00,USA,United States of America,1855,711,5892,26,14651,27386,1760,0.0759974
484,1995-Jan-01 00:00:00,1996-Jan-01 00:00:00,CON,Congo,1995,0,49000,10,2281,307,0,0.076
300,1848-Jan-01 00:00:00,1849-Jan-01 00:00:00,AUH,Austria-Hungary,1848,158,7074,409,896,36334,785,0.0760322
365,1867-Jan-01 00:00:00,1868-Jan-01 00:00:00,RUS,Russia,1867,289,18558,628,1203,79900,1344,0.0761105
31,2005-Jan-01 00:00:00,2006-Jan-01 00:00:00,BHM,Bahamas,2005,0,36000,1,266,0,0,0.0764
200,1936-Jan-01 00:00:00,1937-Jan-01 00:00:00,UKG,United Kingdom,1936,11974,892341,336,218275,47081,18143,0.0765834
365,1865-Jan-01 00:00:00,1866-Jan-01 00:00:00,RUS,Russia,1865,300,20196,727,400,75100,1225,0.0766023
255,1929-Jan-01 00:00:00,1930-Jan-01 00:00:00,GMY,Germany,1929,16245,164457,114,206473,63957,19264,0.0766514
300,1841-Jan-01 00:00:00,1842-Jan-01 00:00:00,AUH,Austria-Hungary,1841,137,5877,331,500,35706,736,0.0767224
950,1991-Jan-01 00:00:00,1992-Jan-01 00:00:00,FIJ,Fiji,1991,0,32400,5,526,26640,6466,0.0768
255,1919-Jan-01 00:00:00,1920-Jan-01 00:00:00,GMY,Germany,1919,7847,80023,114,146740,62897,14803,0.0768506
395,1989-Jan-01 00:00:00,1990-Jan-01 00:00:00,ICE,Iceland,1989,0,0,0,1366,4364,0,0.077
451,1994-Jan-01 00:00:00,1995-Jan-01 00:00:00,SIE,Sierra Leone,1994,0,50000,5,1726,4741,171,0.077
200,1937-Jan-01 00:00:00,1938-Jan-01 00:00:00,UKG,United Kingdom,1937,13192,1245603,350,225477,47289,18285,0.0770354
2,1860-Jan-01 00:00:00,1861-Jan-01 00:00:00,USA,United States of America,1860,835,7060,28,18282,31513,2639,0.0773722
200,1926-Jan-01 00:00:00,1927-Jan-01 00:00:00,UKG,United Kingdom,1926,3654,562657,341,118535,45232,18449,0.0774373
255,1928-Jan-01 00:00:00,1929-Jan-01 00:00:00,GMY,Germany,1928,14517,183045,114,193392,63618,19101,0.0776536
255,1933-Jan-01 00:00:00,1934-Jan-01 00:00:00,GMY,Germany,1933,7617,452198,118,142316,65218,19930,0.0776734
200,1938-Jan-01 00:00:00,1939-Jan-01 00:00:00,UKG,United Kingdom,1938,10565,1863997,376,218151,48404,18350,0.077787
200,1931-Jan-01 00:00:00,1932-Jan-01 00:00:00,UKG,United Kingdom,1931,5286,489350,319,194351,46074,18316,0.0782142
300,1844-Jan-01 00:00:00,1845-Jan-01 00:00:00,AUH,Austria-Hungary,1844,158,5398,393,589,35978,755,0.0783968
365,1864-Jan-01 00:00:00,1865-Jan-01 00:00:00,RUS,Russia,1864,300,25359,1135,400,74700,1209,0.0784004
2,1856-Jan-01 00:00:00,1857-Jan-01 00:00:00,USA,United States of America,1856,801,6117,26,15378,28212,1908,0.0784092
200,1930-Jan-01 00:00:00,1931-Jan-01 00:00:00,UKG,United Kingdom,1930,7444,512181,318,207452,45866,18347,0.0784137
365,1866-Jan-01 00:00:00,1867-Jan-01 00:00:00,RUS,Russia,1866,305,19252,697,1050,76500,1242,0.078528
2,1853-Jan-01 00:00:00,1854-Jan-01 00:00:00,USA,United States of America,1853,730,4605,21,11570,25736,1496,0.0787437
365,1861-Jan-01 00:00:00,1862-Jan-01 00:00:00,RUS,Russia,1861,320,19949,864,400,73600,1161,0.0787936
339,1973-Jan-01 00:00:00,1974-Jan-01 00:00:00,ALB,Albania,1973,0,124830,52,4391,588,0,0.079
625,1988-Jan-01 00:00:00,1989-Jan-01 00:00:00,SUD,Sudan,1988,0,478000,65,3697,22699,749,0.079
616,1998-Jan-01 00:00:00,1999-Jan-01 00:00:00,TUN,Tunisia,1998,171,363000,35,7827,4564,775,0.079
220,1915-Jan-01 00:00:00,1916-Jan-01 00:00:00,FRN,France,1915,1111,3525000,4997,39355,33380,5903,0.0791578
255,1926-Jan-01 00:00:00,1927-Jan-01 00:00:00,GMY,Germany,1926,12342,156632,114,158646,62866,18779,0.0793754
300,1830-Jan-01 00:00:00,1831-Jan-01 00:00:00,AUH,Austria-Hungary,1830,87,4567,273,200,33732,693,0.0794361
200,1933-Jan-01 00:00:00,1934-Jan-01 00:00:00,UKG,United Kingdom,1933,7138,333267,316,187014,46520,18264,0.0794872
255,1924-Jan-01 00:00:00,1925-Jan-01 00:00:00,GMY,Germany,1924,9835,118739,114,172094,61953,17922,0.0796366
255,1945-Jan-01 00:00:00,1945-May-09 00:00:00,GMY,Germany,1945,10000,10648000,5300,133062,89697,23627,0.0798766
300,1858-Jan-01 00:00:00,1859-Jan-01 00:00:00,AUH,Austria-Hungary,1858,373,12835,403,1979,37459,1044,0.079993
211,1976-Jan-01 00:00:00,1977-Jan-01 00:00:00,BEL,Belgium,1976,12145,2109675,103,78582,44915,18497,0.08
155,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,CHL,Chile,1975,458,332112,110,20616,74829,19321,0.08
155,1997-Jan-01 00:00:00,1998-Jan-01 00:00:00,CHL,Chile,1997,1167,2922000,102,34831,3159,322,0.08
484,1985-Jan-01 00:00:00,1986-Jan-01 00:00:00,CON,Congo,1985,0,55650,15,1659,6081,804,0.08
484,2002-Jan-01 00:00:00,2003-Jan-01 00:00:00,CON,Congo,2002,0,93000,10,1951,392,0,0.08
130,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,ECU,Ecuador,1980,17,194100,35,9962,3095,0,0.08
481,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,GAB,Gabon,1980,0,75102,5,5186,18056,2490,0.08
501,1987-Jan-01 00:00:00,1988-Jan-01 00:00:00,KEN,Kenya,1987,0,202740,21,13410,7148,562,0.08
698,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,OMA,Oman,2000,0,2099000,44,22032,2255,106,0.08
135,1981-Jan-01 00:00:00,1982-Jan-01 00:00:00,PER,Peru,1981,364,887554,157,18776,1998,0,0.08
732,1979-Jan-01 00:00:00,1980-Jan-01 00:00:00,ROK,South Korea,1979,5256,2721074,638,67682,2806,980,0.08
345,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,YUG,Yugoslavia,1975,2916,1657368,270,42634,47417,9559,0.08
300,1836-Jan-01 00:00:00,1837-Jan-01 00:00:00,AUH,Austria-Hungary,1836,124,5646,281,300,35235,711,0.0800064
300,1842-Jan-01 00:00:00,1843-Jan-01 00:00:00,AUH,Austria-Hungary,1842,142,5399,396,558,35801,742,0.080164
365,1871-Jan-01 00:00:00,1872-Jan-01 00:00:00,RUS,Russia,1871,359,22409,765,2038,85400,1843,0.0803042
300,1854-Jan-01 00:00:00,1855-Jan-01 00:00:00,AUH,Austria-Hungary,1854,255,17799,540,1205,36983,931,0.0803422
200,1934-Jan-01 00:00:00,1935-Jan-01 00:00:00,UKG,United Kingdom,1934,8992,540015,318,202870,46666,18237,0.0804279
115,1978-Jan-01 00:00:00,1979-Jan-01 00:00:00,SUR,Suriname,1978,0,-9,1,302,2200,186,0.0807
771,1974-Jan-01 00:00:00,1975-Jan-01 00:00:00,BNG,Bangladesh,1974,74,69518,100,7830,7427,1469,0.081
484,2006-Jan-01 00:00:00,2007-Jan-01 00:00:00,CON,Congo,2006,0,84000,10,2138,458,0,0.081
212,1979-Jan-01 00:00:00,1980-Jan-01 00:00:00,LUX,Luxembourg,1979,4954,42362,1,1645,2972,394,0.081
553,1977-Jan-01 00:00:00,1978-Jan-01 00:00:00,MAW,Malawi,1977,0,13512,4,3168,12588,280,0.081
200,1929-Jan-01 00:00:00,1930-Jan-01 00:00:00,UKG,United Kingdom,1929,9791,534694,325,213880,45672,18379,0.0810353
365,1870-Jan-01 00:00:00,1871-Jan-01 00:00:00,RUS,Russia,1870,359,19893,738,1545,84500,1703,0.0812532
60,1993-Jan-01 00:00:00,1994-Jan-01 00:00:00,SKN,St. Kitts and Nevis,1993,0,-9,0,30,990,0,0.08135
255,1868-Jan-01 00:00:00,1869-Jan-01 00:00:00,GMY,Germany,1868,1184,9561,317,27963,30701,1483,0.081541
255,1925-Jan-01 00:00:00,1926-Jan-01 00:00:00,GMY,Germany,1925,12195,147858,114,175621,62411,18620,0.0815928
220,1899-Jan-01 00:00:00,1900-Jan-01 00:00:00,FRN,France,1899,2578,38813,654,45244,38890,5119,0.0817033
300,1839-Jan-01 00:00:00,1840-Jan-01 00:00:00,AUH,Austria-Hungary,1839,124,5501,357,400,35517,723,0.0820385
300,1837-Jan-01 00:00:00,1838-Jan-01 00:00:00,AUH,Austria-Hungary,1837,124,5136,306,300,35239,714,0.0820813
220,1898-Jan-01 00:00:00,1899-Jan-01 00:00:00,FRN,France,1898,2525,37337,654,43216,38820,5008,0.0821318
365,1868-Jan-01 00:00:00,1869-Jan-01 00:00:00,RUS,Russia,1868,325,20589,673,977,81900,1454,0.0821918
300,1859-Jan-01 00:00:00,1860-Jan-01 00:00:00,AUH,Austria-Hungary,1859,318,22828,355,2174,37579,1074,0.0822447
570,1971-Jan-01 00:00:00,1972-Jan-01 00:00:00,LES,Lesotho,1971,0,0,0,258,2667,177,0.0826
300,1838-Jan-01 00:00:00,1839-Jan-01 00:00:00,AUH,Austria-Hungary,1838,124,5326,332,300,35422,717,0.0826758
200,1932-Jan-01 00:00:00,1933-Jan-01 00:00:00,UKG,United Kingdom,1932,5345,326642,317,187893,46335,18285,0.0826758
2,1846-Jan-01 00:00:00,1847-Jan-01 00:00:00,USA,United States of America,1846,777,9506,39,4863,20794,846,0.0827573
300,1833-Jan-01 00:00:00,1834-Jan-01 00:00:00,AUH,Austria-Hungary,1833,99,6829,253,200,34714,702,0.0827864
300,1843-Jan-01 00:00:00,1844-Jan-01 00:00:00,AUH,Austria-Hungary,1843,143,5405,462,488,35889,749,0.0828047
835,1989-Jan-01 00:00:00,1990-Jan-01 00:00:00,BRU,Brunei,1989,0,316637,4,4835,25569,963,0.083
703,2004-Jan-01 00:00:00,2005-Jan-01 00:00:00,KYR,Kyrgyzstan,2004,0,33000,11,5920,2930,198,0.083
712,1993-Jan-01 00:00:00,1994-Jan-01 00:00:00,MON,Mongolia,1993,0,32300,18,3491,6059,1879,0.083
200,1928-Jan-01 00:00:00,1929-Jan-01 00:00:00,UKG,United Kingdom,1928,8657,542969,330,202956,45578,18401,0.0830257
2,1859-Jan-01 00:00:00,1860-Jan-01 00:00:00,USA,United States of America,1859,763,5638,29,17435,30687,2433,0.0830744
200,1944-Jan-01 00:00:00,1945-Jan-01 00:00:00,UKG,United Kingdom,1944,12337,16254371,4900,228152,49016,18687,0.0832341
2,1857-Jan-01 00:00:00,1858-Jan-01 00:00:00,USA,United States of America,1857,724,7499,27,15779,29037,2069,0.0832949
31,2003-Jan-01 00:00:00,2004-Jan-01 00:00:00,BHM,Bahamas,2003,0,33000,1,250,0,0,0.0834
438,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,GUI,Guinea,1975,0,19000,7,838,4702,0,0.0834
2,1858-Jan-01 00:00:00,1859-Jan-01 00:00:00,USA,United States of America,1858,640,7297,29,16015,29862,2244,0.0834308
710,1916-Jan-01 00:00:00,1917-Jan-01 00:00:00,CHN,China,1916,45,89499,850,16001,458172,-9,0.0835062
300,1832-Jan-01 00:00:00,1833-Jan-01 00:00:00,AUH,Austria-Hungary,1832,99,7231,252,200,34384,699,0.0835487
255,1869-Jan-01 00:00:00,1870-Jan-01 00:00:00,GMY,Germany,1869,1313,10196,318,29210,30946,1591,0.0836966
300,1850-Jan-01 00:00:00,1851-Jan-01 00:00:00,AUH,Austria-Hungary,1850,155,11210,434,912,36514,801,0.0837153
940,1980-Jan-01 00:00:00,1981-Jan-01 00:00:00,SOL,Solomon Islands,1980,0,0,0,94,13700,1192,0.08379
255,1922-Jan-01 00:00:00,1923-Jan-01 00:00:00,GMY,Germany,1922,11714,27754,114,171743,61185,16602,0.0838957
483,2000-Jan-01 00:00:00,2001-Jan-01 00:00:00,CHA,Chad,2000,0,14000,30,1873,6926,504,0.084
130,1975-Jan-01 00:00:00,1976-Jan-01 00:00:00,ECU,Ecuador,1975,0,100880,20,5364,2951,0,0.084
220,1917-Jan-01 00:00:00,1918-Jan-01 00:00:00,FRN,France,1917,1991,5825000,5141,46522,32500,5897,0.0840357
365,1924-Jan-01 00:00:00,1925-Jan-01 00:00:00,RUS,Russia,1924,993,835358,562,23377,137674,6579,0.0841078
300,1835-Jan-01 00:00:00,1836-Jan-01 00:00:00,AUH,Austria-Hungary,1835,99,6827,256,300,35141,708,0.0841547
255,1927-Jan-01 00:00:00,1928-Jan-01 00:00:00,GMY,Germany,1927,16311,169185,114,185821,63252,18940,0.0842406
2,1847-Jan-01 00:00:00,1848-Jan-01 00:00:00,USA,United States of America,1847,813,7431,58,5767,21406,918,0.0845096
300,1852-Jan-01 00:00:00,1853-Jan-01 00:00:00,AUH,Austria-Hungary,1852,209,9491,487,1013,36748,848,0.0845288
300,1831-Jan-01 00:00:00,1832-Jan-01 00:00:00,AUH,Austria-Hungary,1831,99,7634,273,200,34057,696,0.0847439
481,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,GAB,Gabon,2007,0,123000,5,3223,155,0,0.085
436,2007-Jan-01 00:00:00,2008-Jan-01 00:00:00,NIR,Niger,2007,0,46000,5,3131,18567,2762,0.085
95,1984-Jan-01 00:00:00,1985-Jan-01 00:00:00,PAN,Panama,1984,0,88009,11,3298,660,0,0.085
53,1993-Jan-01 00:00:00,1994-Jan-01 00:00:00,BAR,Barbados,1993,0,12000,0,525,0,0,0.0858
220,1916-Jan-01 00:00:00,1917-Jan-01 00:00:00,FRN,France,1916,1784,4604000,5260,41873,32850,5901,0.085814
339,1985-Jan-01 00:00:00,1986-Jan-01 00:00:00,ALB,Albania,1985,217,188890,40,5376,718,0,0.086
367,1999-Jan-01 00:00:00,2000-Jan-01 00:00:00,LAT,Latvia,1999,482,58000,5,4753,5100,148,0.086
300,1834-Jan-01 00:00:00,1835-Jan-01 00:00:00,AUH,Austria-Hungary,1834,99,6963,271,200,35048,705,0.0860309
300,1829-Jan-01 00:00:00,1830-Jan-01 00:00:00,AUH,Austria-Hungary,1829,87,5253,273,200,33411,691,0.0860521
300,1816-Jan-01 00:00:00,1817-Jan-01 00:00:00,AUH,Austria-Hungary,1816,60,-9,222,100,29483,655,0.0860522
710,1918-Jan-01 00:00:00,1919-Jan-01 00:00:00,CHN,China,1918,57,193472,1300,18461,460837,-9,0.0861775
220,1897-Jan-01 00:00:00,1898-Jan-01 00:00:00,FRN,France,1897,2484,37421,623,41754,38700,4899,0.0869356
439,1993-Jan-01 00:00:00,1994-Jan-01 00:00:00,BFO,Burkina Faso,1993,0,44600,9,3148,5621,506,0.087
2,1848-Jan-01 00:00:00,1849-Jan-01 00:00:00,USA,United States of America,1848,813,8106,60,6424,22018,996,0.0871742
300,1827-Jan-01 00:00:00,1828-Jan-01 00:00:00,AUH,Austria-Hungary,1827,87,4722,273,200,32778,685,0.0872459
300,1853-Jan-01 00:00:00,1854-Jan-01 00:00:00,AUH,Austria-Hungary,1853,241,10937,514,1207,36866,888,0.0872489
300,1828-Jan-01 00:00:00,1829-Jan-01 00:00:00,AUH,Austria-Hungary,1828,87,4932,273,200,33093,688,0.0873732
200,1943-Jan-01 00:00:00,1944-Jan-01 00:00:00,UKG,United Kingdom,1943,13240,15376590,4145,225114,48789,18643,0.0873793
300,1851-Jan-01 00:00:00,1852-Jan-01 00:00:00,AUH,Austria-Hungary,1851,197,10118,461,926,36631,810,0.0874458
